Run,Event,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
147115,281373121,3.3409,-0.744996,2.34284,2.26223,2.45844,0.823799,1.87867,1,91.3654,8.66496,21.3878,-88.4032,23.0764,-2.05286,1.18587,-1,30.3835
147115,281608513,18.8258,-11.2474,-9.76619,-11.5121,14.8957,-0.711326,-2.42656,-1,15.1676,-2.63646,1.00716,-14.9027,2.82228,-2.366,2.77669,1,13.7232
147115,282026233,23.7813,-14.0811,5.67155,18.306,15.1803,1.01975,2.75869,1,33.1694,0.481496,6.72251,-32.4775,6.73973,-2.27627,1.49929,-1,52
147115,282815858,2.13,1.77692,-0.506182,-1.05982,1.84761,-0.54607,-0.277514,-1,75.6506,-17.0352,6.57634,73.4137,18.2605,2.09964,2.77317,1,23.3469
147115,283320043,40.7707,-3.77906,-7.79805,-39.8391,8.6655,-2.23027,-2.02206,-1,74.2703,3.9698,21.3053,71.038,21.672,1.90284,1.38658,1,109.903
147115,282194612,14.4805,4.32325,0.751768,-13.7996,4.38813,-1.86326,0.172168,1,20.4175,12.3494,3.87913,-15.7898,12.9444,-1.0286,0.304354,-1,6.55081
147115,282786860,2.20198,-0.719504,-1.58669,-1.34664,1.74221,-0.711408,-1.99652,-1,35.1048,5.75281,1.55028,-34.5955,5.95804,-2.45946,0.26323,-1,8.63845
147115,282877916,3.58475,-1.84662,1.71425,-2.54986,2.51965,-0.889826,2.39335,-1,67.7659,11.7304,-11.0264,-65.8258,16.0992,-2.11602,-0.754472,-1,15.2079
147115,282508254,231.722,-36.9431,-19.4074,227.933,41.7306,2.39924,-2.65788,-1,104.719,28.3681,14.508,99.7534,31.8627,1.85899,0.472741,-1,75.6046
147115,283074462,40.7104,-12.03,-8.76873,37.891,14.8867,1.66392,-2.51173,1,6.69443,0.479768,-2.95831,-5.98613,2.99696,-1.44247,-1.41002,1,30.9575
147115,283148862,27.6896,26.3502,7.18618,-4.55408,27.3125,-0.165976,0.266244,-1,13.4679,0.514312,-3.24339,-13.0614,3.28391,-2.08921,-1.41353,1,25.4241
147115,282485721,2.22182,-1.25176,1.59586,0.907088,2.02822,0.433525,2.23594,-1,61.632,-10.015,-6.48161,-60.4665,11.9294,-2.32582,-2.56719,-1,19.4726
147115,282952977,,-10.7883,-17.4263,68.5175,20.4954,1.92169,-2.12513,-1,14.6562,2.95438,1.38623,14.2883,3.26343,2.1826,0.438714,1,15.8243
147115,283058201,112.701,-19.5323,12.0993,-110.334,22.9762,-2.27287,2.58699,-1,18.0009,4.47035,-1.68597,17.3553,4.77771,2.00151,-0.360649,1,90.0147
147115,465168664,75.1839,-22.4306,5.82657,-71.523,23.175,-1.84536,2.88745,1,31.6684,5.94996,-0.506896,-31.1003,5.97151,-2.35246,-0.084988,-1,24.2067
147115,465405496,19.9449,3.59378,1.89038,-19.5271,4.06064,-2.27425,0.484242,-1,49.2603,-0.122742,-17.5633,-46.0228,17.5637,-1.69102,-1.57778,1,15.3258
147115,465430568,9.20321,2.34163,-1.23266,8.81456,2.64626,1.91821,-0.484551,1,45.7583,-9.91036,4.13259,44.4807,10.7375,2.12872,2.74652,1,10.7095
147115,465764000,19.3582,6.10627,1.31178,18.323,6.24558,1.79729,0.211609,1,4.5029,-2.40652,2.94138,2.41517,3.80041,0.599029,2.25651,-1,10.3683
147115,465623178,13.0306,3.15376,3.63603,12.1091,4.8132,1.65309,0.856307,-1,36.5996,-22.377,23.6797,-16.6755,32.58,-0.491769,2.32792,-1,36.4229
147115,465190963,14.7812,0.485119,-12.6261,-7.67005,12.6355,-0.57484,-1.53239,-1,0.834194,0.269459,0.631281,0.474084,0.686384,0.64503,1.16736,1,6.90023
147115,465460243,17.1858,1.80907,3.71152,-16.6824,4.12894,-2.10446,1.11726,1,91.0673,13.1873,8.0695,-89.7454,15.4604,-2.45918,0.549133,-1,5.30783
147115,465628171,12.4731,3.16023,-1.71891,-11.9431,3.59746,-1.91502,-0.498163,1,119.322,-18.34,12.7869,-117.209,22.3575,-2.35892,2.53274,1,18.3534
147115,465459222,72.6754,-45.5445,10.4181,55.6676,46.7208,1.01052,2.91672,1,180.571,32.059,-4.81319,177.637,32.4183,2.40239,-0.149022,-1,97.4136
147115,465361663,11.9728,-1.51167,-3.69812,11.2866,3.99515,1.76163,-1.95884,-1,46.8179,-8.48869,9.42974,45.0659,12.6877,1.97989,2.30372,1,12.1607
147115,465807447,35.5462,6.35657,2.78655,34.862,6.94052,2.31693,0.413142,-1,16.127,4.40112,3.18661,15.184,5.43363,1.75136,0.626682,1,3.75513
147115,456039384,33.2015,-7.40938,20.523,25.0249,21.8196,0.981533,1.91726,1,9.58112,1.64557,-2.74495,9.03079,3.20041,1.76052,-1.03075,1,17.9243
147115,456810112,18.9371,2.30167,-2.3037,-18.655,3.25649,-2.44614,-0.785838,-1,76.5975,12.3045,-14.344,-74.2295,18.8985,-2.07705,-0.861784,-1,2.9723
147115,457008048,29.7272,11.6153,6.20743,26.6506,13.17,1.45413,0.4908,1,3.33059,-1.79466,-2.06121,-1.90355,2.73302,-0.649797,-2.28718,1,19.151
147115,456807465,1.78756,1.43569,0.0356017,1.06438,1.43613,0.686049,0.0247925,1,60.0185,12.2468,-5.37134,-58.5097,13.3729,-2.18192,-0.413326,-1,17.4455
147115,456848513,13.1404,10.6108,3.7209,6.79963,11.2443,0.572866,0.337272,1,20.9799,-5.41158,-0.021158,20.2699,5.41162,2.0311,-3.13768,-1,19.7664
147115,456840795,11.2935,-1.80436,1.92696,10.9806,2.63986,2.1327,2.32335,-1,75.1568,-7.32629,10.2334,74.0955,12.5856,2.47308,2.19213,1,2.1113
147115,456378452,15.3864,-15.1516,0.421988,-2.64428,15.1575,-0.173581,3.11375,1,63.079,-22.8157,-9.41452,-58.0497,24.6818,-1.59079,-2.75024,-1,30.833
147115,456753564,35.6799,4.42343,3.53212,35.2281,5.66062,2.52785,0.673828,-1,35.1918,11.6376,-14.8352,-29.7144,18.8551,-1.23616,-0.905605,1,67.8726
147115,456938173,60.3716,12.6476,2.90172,-58.9605,12.9762,-2.21879,0.225525,-1,14.7588,2.62375,0.166046,14.5228,2.62899,2.41036,0.0632014,-1,58.5426
147115,457035621,57.9612,39.7107,25.6395,-33.5438,47.2686,-0.660547,0.573316,1,22.6667,-19.6578,-10.5721,3.94716,22.3203,0.175932,-2.64816,-1,70.6806
147115,456918143,4.20946,1.74747,1.3348,3.58946,2.19894,1.26601,0.652305,-1,64.7997,-12.4329,-8.87243,62.9738,15.274,2.1241,-2.52178,1,12.6727
147115,463182249,14.5065,-1.14454,14.2882,2.23019,14.334,0.154966,1.65073,1,9.99703,-1.74274,-0.990771,-9.79397,2.00468,-2.28974,-2.62465,1,18.9222
147115,463335145,134.661,-16.2941,15.1247,132.813,22.2318,2.4875,2.3934,1,4.44437,3.455,-2.79344,0.110081,4.44301,0.0247738,-0.679915,1,36.9434
147115,462894130,90.6651,-21.4995,22.954,-85.0356,31.4502,-1.72038,2.32349,-1,83.9511,-22.1967,23.0425,-77.6153,31.9945,-1.61935,2.3375,1,3.23639
147115,462966650,19.197,-9.49739,9.91229,13.419,13.7279,0.865374,2.33482,1,3.83955,0.955616,-3.61978,-0.852125,3.74379,-0.225689,-1.31269,-1,16.1306
147115,462987026,72.7873,-5.16588,-11.7214,-71.6513,12.8093,-2.42268,-1.98591,1,29.8986,-1.72816,5.48185,-29.3409,5.74781,-2.33277,1.87619,1,16.078
147115,463038098,10.9258,6.32138,-4.62898,-7.61487,7.83501,-0.861366,-0.632059,-1,37.981,-12.0413,1.44256,35.9928,12.1274,1.80824,3.02236,1,39.2899
147115,463311690,2.24698,-0.887249,-1.77157,-1.05984,1.98133,-0.512218,-2.03511,1,41.7911,-12.9805,-16.3706,36.194,20.8923,1.31713,-2.2412,-1,13.5458
147115,463209211,3.95189,-1.7405,-3.31992,-1.25148,3.7485,-0.327952,-2.05366,1,135.622,-12.0966,16.6949,-134.046,20.6167,-2.57109,2.19782,-1,28.3753
147115,463403035,18.3788,-1.618,-13.7516,-12.0854,13.8465,-0.788521,-1.68792,1,24.8883,5.78767,-0.904229,24.1891,5.85788,2.12561,-0.154981,-1,38.644
147115,462742998,40.2009,-18.2907,11.5051,33.8998,21.6083,1.23235,2.58011,1,15.4426,2.77308,1.10878,-15.1511,2.98653,-2.32668,0.380366,1,48.4229
147115,463647830,16.7872,1.58737,-16.181,-4.17914,16.2587,-0.25429,-1.47301,1,26.3972,-6.94601,3.08065,-25.28,7.59851,-1.91706,2.72415,1,28.2263
147115,463016887,1.46087,-0.598579,1.20755,0.563629,1.34776,0.406876,2.031,1,34.7249,-11.1855,-16.6734,28.3321,20.0777,1.14443,-2.1617,1,9.81818
147115,463880265,145.849,-8.39263,-24.3269,-143.561,25.7339,-2.42003,-1.903,-1,17.2756,0.979066,3.1893,-16.9504,3.3362,-2.32815,1.27294,-1,18.5483
147115,464210609,18.0964,0.506582,-5.15067,-17.3406,5.17553,-1.92382,-1.47276,-1,61.1808,11.0212,9.39232,-59.4424,14.4804,-2.11987,0.705772,1,15.4391
147115,464524721,22.4617,-10.9246,17.8961,8.05686,20.967,0.375385,2.11886,-1,4.75618,-2.4069,3.71087,-1.74857,4.42309,-0.385694,2.14619,1,7.51207
147115,464606529,22.204,-0.237172,-13.6062,-17.5451,13.6083,-1.07191,-1.58823,-1,25.6792,-4.96706,5.42198,24.6039,7.3532,1.92253,2.31243,-1,46.3563
147115,463895891,43.4334,-6.22037,-8.60591,42.1154,10.6186,2.08648,-2.19666,-1,39.9496,2.19127,9.72139,38.6867,9.9653,2.06572,1.34909,1,20.156
147115,464284539,2.94358,-2.57903,-1.34901,0.439817,2.91053,0.150543,-2.65966,1,41.4055,21.2077,0.734064,-35.5543,21.2204,-1.28832,0.0345992,1,19.6572
147115,464436323,4.42464,1.76864,-2.62003,-3.09594,3.16111,-0.866718,-0.977014,1,7.41557,0.219941,1.85056,-7.17758,1.86358,-2.05805,1.4525,1,5.48624
147115,464107812,17.2796,-2.14905,12.6784,11.5422,12.8593,0.807068,1.73871,1,3.38184,-1.26707,0.436241,3.10501,1.34006,1.57706,2.81001,-1,5.35616
147115,464206244,37.3305,0.487364,-35.7987,10.5729,35.802,0.291184,-1.55718,-1,54.6883,-5.45763,33.056,43.2241,33.5035,1.07242,1.73442,1,74.4387
147115,464644780,3.01489,-1.54169,1.17286,2.31023,1.93711,1.01124,2.49124,1,64.4323,-13.5124,9.70871,62.2469,16.6387,2.02993,2.51856,-1,6.03864
147115,464791148,2.21406,-1.03037,-0.341583,1.9297,1.08551,1.33955,-2.82148,-1,21.7176,-19.4003,-7.31931,6.45832,20.7351,0.30664,-2.78083,1,5.12483
147115,464521573,15.5662,-12.6898,-3.14803,8.44771,13.0745,0.60797,-2.89843,1,20.4476,4.84199,-0.296175,-19.8638,4.85104,-2.11744,-0.0610919,1,33.0638
147115,464905813,64.0433,-5.64257,14.6534,-62.0885,15.7022,-2.08352,1.93837,1,17.0898,0.542156,-3.44787,-16.7296,3.49024,-2.27107,-1.41483,-1,14.7887
147115,463873350,9.11436,-1.15773,-4.59364,-7.78651,4.73728,-1.2719,-1.81768,-1,158.666,9.63229,42.1884,-152.651,43.2741,-1.97326,1.34633,-1,30.4129
147115,464042134,2.90511,-0.988925,-2.72528,0.185802,2.89916,0.0640445,-1.91889,-1,83.459,-9.306,-27.0736,78.3953,28.6283,1.7323,-1.90187,1,17.0238
147115,464451646,60.784,-10.573,6.97537,-59.4496,12.6667,-2.25046,2.55841,1,56.9936,9.50249,-15.2231,-54.0947,17.9455,-1.82299,-1.01276,-1,30.168
147115,464752494,8.57015,-3.28777,-0.390456,7.90478,3.31087,1.60463,-3.02339,-1,90.9258,3.87755,-16.8868,89.2598,17.3263,2.34176,-1.34509,-1,12.6352
147115,237260693,8.32605,1.54505,4.49544,-6.83572,4.75354,-1.15989,1.23975,1,81.0652,16.1206,15.5649,-77.9065,22.4085,-1.95929,0.767863,1,9.74971
147115,237875357,3.8968,2.63429,0.800092,2.75779,2.75312,0.882574,0.294868,1,97.6744,-3.52491,-17.8362,95.9673,18.1812,2.36562,-1.76591,1,16.7042
147115,238083526,61.182,14.2101,-2.78294,59.4438,14.48,2.11993,-0.193395,-1,24.6282,-7.12061,0.602907,23.5686,7.14608,1.90873,3.05712,1,20.4281
147115,237997071,15.2607,5.91255,6.19175,-12.633,8.56131,-1.18115,0.808461,-1,33.9446,1.4227,-13.7254,-31.0133,13.799,-1.54915,-1.46751,-1,20.1395
147115,238091311,52.9681,-1.129,19.2086,-49.3496,19.2417,-1.671,1.6295,1,14.0066,0.346627,4.31044,-13.3223,4.32436,-1.84368,1.49055,-1,2.02274
147115,237332400,3.66739,-2.69669,-1.88174,-1.62378,3.28833,-0.475661,-2.53235,-1,59.1582,-11.3295,5.72661,-57.7801,12.6945,-2.22048,2.67359,1,14.3776
147115,237530280,9.47203,-1.6453,-1.71842,-9.16839,2.37907,-2.05862,-2.33446,1,20.0791,11.9617,-4.74951,-15.412,12.8702,-1.01437,-0.377968,1,10.9914
147115,237922736,11.4415,4.69171,3.32144,9.89265,5.7484,1.31139,0.616033,1,12.3937,-0.103852,3.12499,11.9928,3.12672,2.05405,1.60402,1,5.15171
147115,238153712,18.2921,-0.146788,-14.7002,10.8851,14.7009,0.685483,-1.58078,-1,109.658,8.10891,21.6434,107.194,23.1126,2.23884,1.21232,-1,48.1331
147115,237306409,7.26465,-2.29709,3.49403,-5.94056,4.18149,-1.14994,2.15238,1,56.0269,9.71484,-12.2825,-53.7939,15.6601,-1.94774,-0.901598,-1,17.4746
147115,237722825,12.8253,1.81282,12.608,-1.49664,12.7377,-0.117228,1.42799,-1,4.61665,0.257251,3.59635,2.88333,3.60554,0.732431,1.49939,1,5.9525
147115,237242914,14.9187,12.6675,-0.887773,-7.8302,12.6986,-0.583023,-0.0699681,1,2.9768,2.8616,0.287831,-0.767955,2.87604,-0.263943,0.100247,-1,2.19217
147115,238123170,73.9307,-13.0316,-6.69872,-72.4641,14.6525,-2.3017,-2.66678,1,11.7687,9.15258,1.57133,-7.22942,9.28648,-0.715782,0.170024,1,30.8543
147115,237601187,26.2128,15.7615,2.87061,20.7472,16.0207,1.07541,0.180154,-1,11.7794,1.32793,-3.02902,-11.3056,3.30732,-1.94305,-1.15763,1,32.5913
147115,237603187,13.6782,-8.89145,-9.60244,3.97853,13.0868,0.299512,-2.31777,1,8.98583,0.058919,-3.02109,8.46255,3.02166,1.75344,-1.5513,-1,11.0232
147115,237828787,23.9736,-16.203,-14.932,9.44626,22.0341,0.416559,-2.39699,1,18.7823,3.2648,-2.01806,-18.3859,3.83816,-2.27046,-0.553642,1,35.9645
147115,237677244,8.411,-1.68363,7.07027,-4.23339,7.26797,-0.553737,1.80457,1,39.7084,-2.76625,-18.5015,-35.0257,18.7072,-1.38503,-1.71921,-1,24.9745
147115,238041276,3.0557,-0.674583,-2.35036,-1.83249,2.44525,-0.692672,-1.8503,1,113.897,18.1448,34.2549,107.097,38.7638,1.74065,1.08367,1,35.6943
147115,239103005,20.5445,3.20787,6.02616,19.3771,6.82679,1.76606,1.08162,-1,26.782,4.59329,-3.525,-26.1487,5.78998,-2.21285,-0.65456,1,46.1176
147115,239502398,14.4707,-13.3798,-4.56515,3.08922,14.1372,0.216815,-2.81278,-1,3.84422,2.37771,0.174462,-3.01563,2.3841,-1.05686,0.0732428,1,13.9681
147115,238417071,11.3816,-3.87271,-0.940754,-10.661,3.98533,-1.71036,-2.90329,1,2.15486,0.197949,-2.13172,0.244902,2.14089,0.114144,-1.4782,1,7.19692
147115,238478263,153.389,30.6822,55.5817,139.634,63.4879,1.5294,1.0664,-1,75.9847,-17.9709,-32.0902,66.4902,36.7795,1.35423,-2.08129,1,97.0153
147115,239417968,2.72378,1.7862,-1.47842,-1.42924,2.31867,-0.58284,-0.691397,1,12.8355,1.59197,-1.96972,-12.5831,2.53262,-2.30623,-0.891061,1,4.7373
147115,238710793,23.8859,-5.36601,19.7257,-12.3547,20.4425,-0.572564,1.8364,1,53.0101,12.4478,7.61344,50.9623,14.5915,1.96369,0.548928,1,60.2069
147115,285843970,18.7077,-16.5203,-6.64969,-5.73072,17.8084,-0.316489,-2.75892,-1,7.19118,-0.629237,2.71572,6.62887,2.78767,1.60091,1.79848,1,18.9833
147115,286306130,49.4175,15.5397,-37.2142,-28.5606,40.3284,-0.659373,-1.17523,-1,41.976,-11.2244,26.6877,30.3936,28.952,0.916146,1.96892,1,90.6642
147115,286683122,115.748,5.93203,25.1387,112.83,25.8291,2.18038,1.33906,1,7.6215,-2.82268,-4.77483,5.22692,5.54676,0.840007,-2.10469,1,29.2985
147115,285707259,59.4468,-22.0929,-47.5829,27.9589,52.4617,0.510478,-2.00548,1,37.5988,23.6346,24.1614,-16.4714,33.7989,-0.469856,0.79642,-1,93.4609
147115,285738795,7.47677,-6.43854,1.5318,-3.47863,6.61825,-0.504002,2.90802,1,48.6065,14.0661,3.57386,46.3893,14.513,1.87879,0.248812,-1,34.9251
147115,286387877,6.61468,6.4174,1.59885,-0.121113,6.61357,-0.0183118,0.244172,1,14.018,13.0533,2.97009,4.15859,13.387,0.305854,0.223726,-1,3.06959
147115,285852438,86.6565,-0.805199,-19.2062,84.4974,19.2231,2.18645,-1.6127,-1,8.7483,0.346097,2.70356,8.31287,2.72563,1.83411,1.44347,-1,14.6891
147115,286752375,3.02573,0.702199,-2.23225,1.91808,2.34009,0.747946,-1.26603,-1,5.50989,-1.75323,2.834,-4.38788,3.33247,-1.0886,2.12481,-1,8.08022
147115,287358210,75.1118,-9.35777,12.1314,-73.5326,15.3212,-2.27232,2.22783,1,13.3426,-0.33361,2.40951,13.119,2.4325,2.38678,1.70838,-1,62.2014
147115,287837330,25.0631,-11.9325,12.182,-18.3677,17.0525,-0.934874,2.34585,-1,7.78004,6.76974,-3.09496,2.26293,7.44367,0.299509,-0.428804,1,26.6473
147115,287048683,12.5828,10.2338,7.16959,1.48075,12.4953,0.118229,0.611116,1,5.15842,4.34466,1.71556,2.18863,4.6711,0.452904,0.376074,-1,3.13185
147115,287003805,138.757,8.77633,-22.0182,-136.717,23.7028,-2.4529,-1.1915,-1,3.58607,0.356895,2.85455,2.14104,2.87678,0.68854,1.44642,-1,41.2317
147115,287473405,85.6075,-15.0516,-20.1591,81.8273,25.1583,1.89541,-2.21214,1,14.2988,-1.45291,3.43835,13.803,3.73272,2.01869,1.9706,1,16.8564
147115,287733333,15.6608,-0.170708,3.14347,-15.3412,3.1481,-2.28725,1.62505,-1,79.2856,2.3436,-14.5826,-77.8978,14.7697,-2.36483,-1.41145,-1,13.6291
147115,287051559,25.7482,-15.8592,7.47128,18.8582,17.531,0.933908,2.70133,1,27.1606,7.85278,-7.65423,-24.8484,10.966,-1.55662,-0.772595,1,51.955
147115,287605839,11.6788,3.9973,-3.2028,10.4956,5.12215,1.46537,-0.675498,-1,51.0241,33.4464,-3.11352,-38.407,33.591,-0.979209,-0.0928223,1,41.3603
147115,295840898,9.94608,1.61101,-2.29161,9.54346,2.80122,1.93982,-0.958057,1,97.1086,-17.0974,-0.857651,-95.5878,17.1189,-2.42093,-3.09147,1,61.7036
147115,295260539,7.26368,4.29686,3.25527,4.8684,5.39071,0.811176,0.648343,1,22.6043,2.21773,4.90657,-21.9536,5.38449,-2.11327,1.14629,-1,22.1616
147115,295074964,38.256,-28.7444,18.4574,17.2223,34.1601,0.484934,2.57078,1,120.93,40.7021,-16.1296,112.726,43.7815,1.67464,-0.377298,-1,91.1323
147115,295664564,4.5044,2.90967,3.28395,-1.01937,4.38754,-0.230291,0.845753,-1,59.4807,-7.3167,-16.4973,-56.6768,18.0471,-1.86196,-1.98824,1,23.9005
147115,295897382,98.7704,35.938,-5.88301,91.812,36.4163,1.65507,-0.16226,-1,3.71085,-2.87219,2.10822,-1.03746,3.56288,-0.287219,2.5084,1,33.9822
147115,295255087,17.3413,-1.16494,4.31963,-16.7542,4.47396,-2.03089,1.83422,1,90.2564,17.0713,3.20455,-88.5693,17.3695,-2.3317,0.185556,1,13.2135
147115,295398360,13.4036,5.59912,0.269834,-12.1751,5.60562,-1.51799,0.0481549,-1,99.6125,-18.9909,13.4231,96.8598,23.2558,2.13397,2.52631,1,72.3486
147115,294933849,61.3854,13.672,-21.0933,56.0028,25.1367,1.54116,-0.99571,-1,121.746,-16.875,32.1461,116.206,36.3061,1.88008,2.0542,1,61.2261
147115,295373633,7.83303,2.94908,-0.29515,7.25066,2.96381,1.62714,-0.09975,1,13.223,0.925375,1.9818,13.0409,2.18721,2.48557,1.13395,1,3.70868
147115,295749929,104.832,12.1149,19.9056,102.209,23.3025,2.18436,1.02406,-1,1.63143,0.941716,0.376455,1.27789,1.01417,1.05385,0.380295,-1,6.55912
147115,296530467,54.1887,12.1376,-38.7601,-35.8713,40.6161,-0.796311,-1.26732,-1,28.8918,-7.82777,25.0967,-11.9841,26.2892,-0.441385,1.87314,1,66.3851
147115,296613771,10.348,2.15552,0.621693,10.1019,2.24338,2.20999,0.280799,1,9.25621,2.90758,-0.439801,-8.77668,2.94065,-1.81357,-0.150122,1,18.8918
147115,296083980,102.077,-18.1141,-10.5408,-99.9026,20.9578,-2.26566,-2.61458,-1,6.9848,1.73118,1.33363,-6.63415,2.1853,-1.82971,0.656405,-1,13.8301
147115,296857550,14.1993,-2.50501,0.984865,13.9418,2.69166,2.34707,2.767,-1,22.4888,-0.48816,18.3708,-12.9623,18.3772,-0.657041,1.59736,1,31.0073
147115,297120398,30.0504,-3.07378,-27.693,-11.2551,27.8631,-0.393693,-1.68134,1,2.70333,-0.718257,-2.08628,-1.5619,2.20646,-0.659107,-1.90236,-1,2.71061
147115,296526848,18.3255,16.8935,-3.56184,6.14376,17.2649,0.34874,-0.207797,-1,17.4177,-12.5638,-2.09705,11.8799,12.7376,0.832948,-2.9762,1,30.0326
147115,296522529,5.431,1.13474,-3.10095,-4.31187,3.30205,-1.08199,-1.22,1,65.3915,-8.59102,11.2846,-63.835,14.1826,-2.20955,2.22149,1,15.7883
147115,297833634,24.6412,-17.6928,13.177,-10.9781,22.0606,-0.479095,2.50145,1,24.128,6.01315,-3.92148,-23.0353,7.17886,-1.88248,-0.577886,1,31.614
147115,297307499,5.1805,-0.394183,-3.45749,-3.8377,3.47989,-0.952244,-1.68431,-1,41.0604,9.32095,7.76213,-39.2279,12.1298,-1.88996,0.694401,-1,13.6147
147115,297862627,7.4036,-4.66805,0.67759,5.70644,4.71697,1.02221,2.99744,1,17.3442,12.2236,-3.68927,11.7386,12.7682,0.823186,-0.29312,1,15.5554
147115,298114611,75.6212,-5.8709,-30.3357,-69.0206,30.8985,-1.54355,-1.76196,-1,59.3059,-1.47861,-16.3831,-56.9789,16.4497,-1.95574,-1.6608,1,9.63219
147115,298226131,4.19078,-3.55446,-0.501119,2.16272,3.58961,0.570963,-3.00153,-1,31.0014,7.52127,-14.3968,-26.4054,16.2431,-1.2625,-1.08937,-1,20.3247
147115,298027886,12.2657,6.13854,2.2753,-10.3725,6.54665,-1.24068,0.354959,-1,111.529,2.06336,21.2262,-109.471,21.3263,-2.33822,1.47389,-1,18.5219
147115,298051254,6.11697,-3.31696,-1.2884,4.97545,3.5584,1.13695,-2.7711,1,55.2586,8.54905,10.991,53.4755,13.9244,2.05527,0.909723,1,15.1307
147115,297279271,125.34,0.72724,20.0101,-123.73,20.0233,-2.52084,1.53447,1,14.3403,3.85048,2.44096,-13.5963,4.559,-1.81283,0.564999,-1,11.2688
147115,298130847,34.7444,-1.67455,-17.8929,29.7358,17.9711,1.27759,-1.66411,-1,12.7042,2.78551,-1.07039,12.3488,2.98409,2.1277,-0.366872,-1,10.9282
147115,297550760,44.4477,4.38157,19.1576,39.8671,19.6523,1.45636,1.34595,1,11.4818,1.47271,-3.33332,10.8881,3.64416,1.81459,-1.15477,-1,16.3503
147115,297792080,15.4805,-3.16863,1.72789,15.0539,3.60913,2.13539,2.64235,1,10.5284,2.08495,-1.9105,10.1415,2.82791,1.98914,-0.741764,-1,6.35975
147115,297818528,2.10179,0.248542,-1.96818,-0.694291,1.98381,-0.343202,-1.44518,-1,140.57,-20.5763,28.0399,-136.199,34.7796,-2.07415,2.20386,-1,22.8556
147115,298110249,13.0333,3.37917,-0.961796,12.5508,3.51338,1.98539,-0.277292,-1,84.3199,-16.1778,9.25104,-82.2347,18.636,-2.19023,2.62214,1,66.2517
147115,298218113,135.363,6.61767,-28.4028,132.184,29.1636,2.21638,-1.34189,-1,8.02177,-0.83059,6.4271,-4.72773,6.48055,-0.676688,1.69932,-1,61.6251
147115,298882842,19.5421,-4.63515,-13.0444,-13.7931,13.8435,-0.878798,-1.91222,1,2.42472,1.6434,0.977435,1.49102,1.9121,0.716803,0.536561,-1,13.2904
147115,298482635,5.71811,3.39963,-1.16864,-4.44675,3.59488,-1.03942,-0.331102,1,25.3295,2.5056,4.49429,24.8013,5.14555,2.2765,1.06221,-1,22.4435
147115,298970851,64.4073,-15.803,1.04214,-62.4298,15.8374,-2.08053,3.07574,1,33.6891,9.1574,-0.82488,32.4102,9.19448,1.97256,-0.0898355,-1,93.1532
147115,299199891,83.7479,26.1993,5.72854,79.3378,26.8183,1.80519,0.215264,-1,3.91458,-3.04579,-1.4003,2.02145,3.35227,0.571403,-2.71066,1,22.5956
147115,298684708,116.811,27.6046,-5.3716,-113.375,28.1224,-2.10232,-0.192189,-1,23.1294,-6.95715,1.66102,21.9956,7.15269,1.84195,2.90723,1,103.889
147115,299288204,2.67499,-1.21263,1.34647,-1.96777,1.81202,-0.940864,2.30394,1,12.7496,-2.2518,4.67321,-11.6466,5.18744,-1.54819,2.01982,-1,2.08054
147115,298836341,9.68046,-2.95931,0.720783,9.18881,3.04583,1.82376,2.90268,1,64.6394,-4.803,13.2476,63.0847,14.0914,2.20431,1.91861,-1,6.67884
147115,299109109,50.792,23.6261,17.738,41.3158,29.5437,1.13709,0.643999,-1,2.17276,0.87984,-1.95469,0.354883,2.14358,0.164809,-1.14784,1,14.8041
147115,299380757,1.64482,-0.868121,-0.413415,1.3345,0.961533,1.13092,-2.69715,-1,71.1881,11.4217,6.98276,69.918,13.3871,2.35522,0.548731,-1,8.55435
147115,299333702,9.67717,-5.2527,0.725676,-8.09508,5.30259,-1.20944,3.00431,1,91.3678,14.3661,-6.82318,-89.973,15.9041,-2.4338,-0.443407,-1,21.7374
147115,298861511,6.92213,5.88549,3.62486,-0.370353,6.91221,-0.053554,0.552027,-1,27.2984,-2.84319,-9.95915,25.2574,10.357,1.62421,-1.84888,-1,22.4121
147115,299365847,3.04252,-0.392927,1.80373,-2.41849,1.84604,-1.08459,1.78529,1,45.7025,-7.79813,-6.75163,44.5233,10.3148,2.16873,-2.428,-1,22.6205
147115,298421952,19.6105,13.8574,-7.92501,11.3902,15.9635,0.663705,-0.519499,1,2.46862,1.14125,-1.80376,-1.2402,2.13448,-0.552491,-1.00667,1,8.05325
147115,298837401,2.09218,1.22949,0.587862,-1.58744,1.36281,-0.993262,0.446001,1,65.9021,-10.3633,7.80538,-64.6124,12.9739,-2.30854,2.49606,1,9.3235
147115,298868025,2.16602,-0.812496,1.25933,1.56384,1.49869,0.91178,2.14378,-1,48.2016,12.309,-2.76508,-46.5214,12.6158,-2.01601,-0.22097,-1,19.5264
147115,299084689,51.1706,-6.3175,-7.98995,50.1466,10.1858,2.29726,-2.23983,1,50.7608,-4.39193,11.9775,49.1315,12.7574,2.05798,1.92225,-1,20.0816
147115,299155233,15.1392,7.87511,-11.5687,5.7744,13.9947,0.401721,-0.973122,1,16.8988,-5.43315,4.84456,-15.2506,7.27934,-1.48535,2.4134,-1,29.7566
